match_id,winner_home_or_away,winner_team_name,home_score,away_score,home_substitutions,away_substitutions,red_cards,matchweek,home_name,home_starters_0,home_starters_1,home_starters_2,home_starters_3,home_starters_4,home_starters_5,home_starters_6,home_starters_7,home_starters_8,home_starters_9,home_starters_10,home_subs_0,home_subs_1,home_subs_2,home_subs_3,home_subs_4,home_subs_5,home_subs_6,home_subs_7,home_subs_8,home_possession,home_shots_on_target,home_shots,home_touches,home_passes,home_tackles,home_clearances,home_corners,home_offsides,home_yellow_cards,home_fouls_conceded,away_name,away_starters_0,away_starters_1,away_starters_2,away_starters_3,away_starters_4,away_starters_5,away_starters_6,away_starters_7,away_starters_8,away_starters_9,away_starters_10,away_subs_0,away_subs_1,away_subs_2,away_subs_3,away_subs_4,away_subs_5,away_subs_6,away_subs_7,away_subs_8,away_possession,away_shots_on_target,away_shots,away_touches,away_passes,away_tackles,away_clearances,away_corners,away_offsides,away_yellow_cards,away_fouls_conceded
74973,draw,draw,1,1,4,3,0,20,Crystal Palace,Vicente Guaita,Tyrick Mitchell,Marc Guéhi,Nathaniel Clyne,Chris Richards,Michael Olise,Wilfried Zaha,Will Hughes,Odsonne Édouard,Cheick Oumar Doucouré,Jean-Philippe Mateta,Sam Johnstone,Joel Ward,James Tomkins,Luka Milivojevic,Eberechi Eze,Jeffrey Schlupp,Jairo Riedewald,David Ozoh,Jordan Ayew,39.4,5,10,635,399,24,18,3,0,1,9,Manchester United,David de Gea,Lisandro Martínez,Raphaël Varane,Luke Shaw,Aaron Wan-Bissaka,Bruno Fernandes,Marcus Rashford,Christian Eriksen,Casemiro,Antony,Wout Weghorst,Tom Heaton,Victor Lindelöf,Harry Maguire,Tyrell Malacia,Fred,Facundo Pellistri,Scott McTominay,Anthony Elanga,Alejandro Garnacho,60.6,4,15,831,626,32,18,3,1,2,10
74974,home,Fulham,2,1,5,5,1,19,Fulham,Bernd Leno,Kenny Tete,Tosin Adarabioyo,Tim Ream,Antonee Robinson,Harrison Reed,Bobby De Cordova-Reid,Andreas Pereira,Willian,João Palhinha,Carlos Vinícius,Marek Rodák,Layvin Kurzawa,Issa Diop,Harry Wilson,Tom Cairney,Nathaniel Chalobah,Dan James,Luke Harris,Manor Solomon,47,3,8,668,451,11,22,5,3,4,12,Chelsea,Kepa Arrizabalaga,Trevoh Chalobah,Thiago Silva,Kalidou Koulibaly,Mateo Kovacic,Mason Mount,Denis Zakaria,César Azpilicueta,Lewis Hall,João Félix,Kai Havertz,Marcus Bettinelli,Benoît Badiashile,Marc Cucurella,Jorginho,Hakim Ziyech,Conor Gallagher,Carney Chukwuemeka,Pierre-Emerick Aubameyang,David Datro Fofana,53,10,20,699,495,18,20,7,3,3,16
74978,home,Manchester City,4,2,5,7,0,20,Manchester City,Ederson,John Stones,Nathan Aké,Manuel Akanji,Rico Lewis,Ilkay Gündogan,Jack Grealish,Rodri,Julián Álvarez,Riyad Mahrez,Erling Haaland,Stefan Ortega,Kyle Walker,Rúben Dias,João Cancelo,Aymeric Laporte,Kalvin Phillips,Kevin De Bruyne,Bernardo Silva,Phil Foden,57.9,6,16,751,583,15,12,8,0,1,10,Tottenham Hotspur,Hugo Lloris,Eric Dier,Cristian Romero,Ben Davies,Pierre-Emile Højbjerg,Emerson Royal,Ivan Perisic,Rodrigo Bentancur,Son Heung-Min,Harry Kane,Dejan Kulusevski,Fraser Forster,Matt Doherty,Davinson Sánchez,Japhet Tanganga,Clément Lenglet,Ryan Sessegnon,Pape Sarr,Yves Bissouma,Richarlison,42.1,3,9,588,424,16,27,3,1,2,14
74981,home,Aston Villa,1,0,4,5,0,8,Aston Villa,Emiliano Martínez,Ezri Konsa,Tyrone Mings,Ashley Young,Lucas Digne,John McGinn,Philippe Coutinho,Leon Bailey,Jacob Ramsey,Boubacar Kamara,Ollie Watkins,Robin Olsen,Calum Chambers,Ludwig Augustinsson,Douglas Luiz,Morgan Sanson,Emiliano Buendía,Marvelous Nakamba,Leander Dendoncker,Danny Ings,52.7,3,11,645,420,35,21,6,1,3,13,Southampton,Gavin Bazunu,Kyle Walker-Peters,Romain Perraud,Mohammed Salisu,Armel Bella-Kotchap,James Ward-Prowse,Adam Armstrong,Moussa Djenepo,Mohamed Elyounoussi,Ibrahima Diallo,Che Adams,Alex McCarthy,Lyanco,Duje Caleta-Car,Juan Larios,Joe Aribo,Stuart Armstrong,Sékou Mara,Samuel Edozie,Theo Walcott,47.3,1,7,624,376,28,26,3,0,1,13
74982,away,Arsenal,0,3,4,5,0,8,Brentford,David Raya,Ben Mee,Pontus Jansson,Kristoffer Ajer,Aaron Hickey,Rico Henry,Mathias Jensen,Josh Dasilva,Vitaly Janelt,Ivan Toney,Bryan Mbeumo,Thomas Strakosha,Zanka,Mads Roerslev,Yoane Wissa,Frank Onyeka,Mikkel Damsgaard,Shandon Baptiste,Sergi Canós,Saman Ghoddos,36.1,2,5,487,321,21,16,3,3,0,10,Arsenal,Aaron Ramsdale,Kieran Tierney,Ben White,Gabriel Magalhães,William Saliba,Thomas Partey,Fábio Vieira,Granit Xhaka,Bukayo Saka,Gabriel Jesus,Gabriel Martinelli,Matt Turner,Rob Holding,Takehiro Tomiyasu,Lino Sousa,Albert Sambi Lokonga,Matt Smith,Ethan Nwaneri,Eddie Nketiah,Marquinhos,63.9,7,13,754,592,12,19,3,1,2,10
74985,home,Everton,1,0,3,4,0,8,Everton,Asmir Begovic,James Tarkowski,Nathan Patterson,Vitaliy Mykolenko,Conor Coady,Amadou Onana,Alex Iwobi,Idrissa Gueye,Anthony Gordon,Demarai Gray,Neal Maupay,Eldin Jakupovic,Michael Keane,Séamus Coleman,Rúben Vinagre,Dwight McNeil,Abdoulaye Doucouré,Tom Davies,James Garner,Salomón Rondón,53.6,2,7,676,464,18,28,5,1,3,8,West Ham United,Lukasz Fabianski,Aaron Cresswell,Kurt Zouma,Vladimír Coufal,Thilo Kehrer,Pablo Fornals,Lucas Paquetá,Jarrod Bowen,Tomás Soucek,Declan Rice,Michail Antonio,Alphonse Aréola,Craig Dawson,Angelo Ogbonna,Emerson,Manuel Lanzini,Flynn Downes,Gianluca Scamacca,Maxwel Cornet,Saïd Benrahma,46.4,4,14,575,388,18,17,14,1,1,11
74987,draw,draw,1,1,3,4,0,8,Newcastle United,Nick Pope,Kieran Trippier,Fabian Schär,Matt Targett,Dan Burn,Joelinton,Joe Willock,Bruno Guimarães,Alexander Isak,Ryan Fraser,Miguel Almirón,Loris Karius,Sven Botman,Jamaal Lascelles,Jamal Lewis,Javier Manquillo,Matt Ritchie,Jacob Murphy,Sean Longstaff,Chris Wood,72.4,7,20,839,643,16,9,8,3,2,10,Bournemouth,Neto,Chris Mepham,Adam Smith,Marcos Senesi,Jordan Zemura,Lewis Cook,Jefferson Lerma,Ryan Christie,Marcus Tavernier,Philip Billing,Dominic Solanke,Mark Travers,Jack Stephens,Jack Stacey,Emiliano Marcondes,Junior Stanislas,Siriki Dembélé,Jamal Lowe,Kieffer Moore,Jaidon Anthony,27.6,3,10,448,245,18,35,1,1,2,11
74988,away,Fulham,2,3,5,4,0,8,Nottingham Forest,Dean Henderson,Steve Cook,Scott McKenna,Willy Boly,Neco Williams,Ryan Yates,Remo Freuler,Renan Lodi,Taiwo Awoniyi,Morgan Gibbs-White,Brennan Johnson,Wayne Hennessey,Giulian Biancone,Joe Worrall,Harry Toffolo,Jesse Lingard,Lewis O'Brien,Cheikhou Kouyaté,Sam Surridge,Emmanuel Dennis,40.8,3,11,540,375,10,22,2,2,2,11,Fulham,Bernd Leno,Kenny Tete,Tosin Adarabioyo,Tim Ream,Issa Diop,Harrison Reed,Bobby De Cordova-Reid,Andreas Pereira,Willian,João Palhinha,Aleksandar Mitrovic,Marek Rodák,Shane Duffy,Kevin Mbabu,Neeskens Kebano,Tom Cairney,Nathaniel Chalobah,Dan James,Luke Harris,Carlos Vinícius,59.2,7,15,721,555,12,14,10,1,4,10
74989,home,Tottenham Hotspur,6,2,4,3,0,8,Tottenham Hotspur,Hugo Lloris,Davinson Sánchez,Eric Dier,Clément Lenglet,Pierre-Emile Højbjerg,Ivan Perisic,Ryan Sessegnon,Rodrigo Bentancur,Richarlison,Harry Kane,Dejan Kulusevski,Fraser Forster,Matt Doherty,Emerson Royal,Cristian Romero,Japhet Tanganga,Oliver Skipp,Yves Bissouma,Son Heung-Min,Bryan Gil,43.7,11,16,651,482,14,8,6,1,1,9,Leicester City,Danny Ward,James Justin,Wout Faes,Jonny Evans,Timothy Castagne,Harvey Barnes,Youri Tielemans,James Maddison,Kiernan Dewsbury-Hall,Wilfred Ndidi,Patson Daka,Daniel Iversen,Daniel Amartey,Luke Thomas,Marc Albrighton,Dennis Praet,Boubakary Soumaré,Jamie Vardy,Kelechi Iheanacho,Ayoze Pérez,56.3,7,19,795,632,16,11,1,0,2,9
74990,away,Manchester City,0,3,4,5,1,8,Wolverhampton Wanderers,José Sá,Rayan Aït-Nouri,Nathan Collins,Jonny,Maximilian Kilman,Rúben Neves,Matheus Nunes,João Moutinho,Pedro Neto,Daniel Podence,Gonçalo Guedes,Matija Sarkic,Yerson Mosquera,Nélson Semedo,Toti,Hugo Bueno,Boubacar Traoré,Connor Ronan,Chem Campbell,Hwang Hee-Chan,41,1,6,588,422,19,11,5,0,2,7,Manchester City,Ederson,Rúben Dias,John Stones,João Cancelo,Manuel Akanji,Rodri,Kevin De Bruyne,Bernardo Silva,Erling Haaland,Jack Grealish,Phil Foden,Stefan Ortega,Scott Carson,Kyle Walker,Nathan Aké,Ilkay Gündogan,Sergio Gómez,Cole Palmer,Julián Álvarez,Riyad Mahrez,59,7,16,796,622,19,10,7,1,1,9
74991,home,Arsenal,3,1,5,5,1,9,Arsenal,Aaron Ramsdale,Ben White,Gabriel Magalhães,William Saliba,Oleksandr Zinchenko,Thomas Partey,Martin Ødegaard,Granit Xhaka,Bukayo Saka,Gabriel Jesus,Gabriel Martinelli,Matt Turner,Kieran Tierney,Rob Holding,Takehiro Tomiyasu,Fábio Vieira,Albert Sambi Lokonga,Eddie Nketiah,Reiss Nelson,Marquinhos,65,9,22,750,565,14,15,5,1,2,10,Tottenham Hotspur,Hugo Lloris,Eric Dier,Cristian Romero,Clément Lenglet,Pierre-Emile Højbjerg,Emerson Royal,Ivan Perisic,Rodrigo Bentancur,Son Heung-Min,Richarlison,Harry Kane,Fraser Forster,Matt Doherty,Davinson Sánchez,Djed Spence,Oliver Skipp,Ryan Sessegnon,Pape Sarr,Yves Bissouma,Bryan Gil,35,3,7,468,307,16,26,2,3,1,10
74992,draw,draw,0,0,1,5,0,9,Bournemouth,Neto,Chris Mepham,Adam Smith,Marcos Senesi,Jordan Zemura,Lewis Cook,Jefferson Lerma,Marcus Tavernier,Philip Billing,Dominic Solanke,Kieffer Moore,Mark Travers,Jack Stephens,Jack Stacey,James Hill,Ryan Christie,Emiliano Marcondes,Siriki Dembélé,Jamal Lowe,Jaidon Anthony,42,1,7,540,375,14,20,7,1,1,11,Brentford,David Raya,Rico Henry,Ben Mee,Pontus Jansson,Kristoffer Ajer,Mathias Jensen,Shandon Baptiste,Vitaly Janelt,Ivan Toney,Bryan Mbeumo,Mikkel Damsgaard,Matthew Cox,Aaron Hickey,Zanka,Mads Roerslev,Josh Dasilva,Yoane Wissa,Frank Onyeka,Ryan Trevitt,Saman Ghoddos,58,4,13,703,530,20,19,8,2,2,10
74993,away,Chelsea,1,2,4,4,0,9,Crystal Palace,Vicente Guaita,Joel Ward,Tyrick Mitchell,Marc Guéhi,Nathaniel Clyne,Michael Olise,Eberechi Eze,Cheick Oumar Doucouré,Jordan Ayew,Wilfried Zaha,Odsonne Édouard,Sam Johnstone,James Tomkins,Luka Milivojevic,Jeffrey Schlupp,Will Hughes,Malcolm Ebiowei,Jairo Riedewald,Jean-Philippe Mateta,John-Kymani Gordon,36,3,7,514,348,18,14,5,1,1,11,Chelsea,Kepa Arrizabalaga,Ben Chilwell,Thiago Silva,Reece James,Wesley Fofana,Jorginho,Mateo Kovacic,Mason Mount,Kai Havertz,Pierre-Emerick Aubameyang,Raheem Sterling,Marcus Bettinelli,Trevoh Chalobah,Kalidou Koulibaly,César Azpilicueta,Christian Pulisic,Ruben Loftus-Cheek,Hakim Ziyech,Conor Gallagher,Armando Broja,64,3,13,799,635,16,12,2,0,3,13
74994,away,Newcastle United,1,4,4,5,1,9,Fulham,Bernd Leno,Layvin Kurzawa,Tosin Adarabioyo,Tim Ream,Kevin Mbabu,Harrison Reed,Nathaniel Chalobah,Bobby De Cordova-Reid,Andreas Pereira,Dan James,Aleksandar Mitrovic,Marek Rodák,Shane Duffy,Issa Diop,Stefan Parkes,Neeskens Kebano,Tom Cairney,Josh Onomah,Luke Harris,Carlos Vinícius,32,1,3,423,281,13,14,1,4,2,9,Newcastle United,Nick Pope,Kieran Trippier,Sven Botman,Fabian Schär,Dan Burn,Joe Willock,Sean Longstaff,Bruno Guimarães,Callum Wilson,Jacob Murphy,Miguel Almirón,Loris Karius,Paul Dummett,Jamaal Lascelles,Jamal Lewis,Matt Targett,Ryan Fraser,Elliot Anderson,Joelinton,Chris Wood,68,10,19,770,605,15,14,8,7,0,10
74995,draw,draw,0,0,5,3,1,9,Leeds United,Illan Meslier,Robin Koch,Liam Cooper,Pascal Struijk,Rasmus Kristensen,Brenden Aaronson,Marc Roca,Jack Harrison,Tyler Adams,Luis Sinisterra,Rodrigo,Kristoffer Klaesson,Luke Ayling,Junior Firpo,Diego Llorente,Crysencio Summerville,Mateusz Klich,Patrick Bamford,Wilfried Gnonto,Sam Greenwood,44,1,6,553,375,12,23,2,0,3,23,Aston Villa,Emiliano Martínez,Ezri Konsa,Tyrone Mings,Ludwig Augustinsson,Ashley Young,Douglas Luiz,John McGinn,Jacob Ramsey,Ollie Watkins,Philippe Coutinho,Leon Bailey,Robin Olsen,Jan Bednarek,Morgan Sanson,Emiliano Buendía,Marvelous Nakamba,Leander Dendoncker,Lamare Bogarde,Danny Ings,Cameron Archer,56,7,19,663,479,16,7,9,2,2,12
74996,home,Leicester City,4,0,4,5,0,9,Leicester City,Danny Ward,James Justin,Wout Faes,Jonny Evans,Timothy Castagne,Harvey Barnes,Youri Tielemans,James Maddison,Kiernan Dewsbury-Hall,Wilfred Ndidi,Jamie Vardy,Daniel Iversen,Daniel Amartey,Luke Thomas,Marc Albrighton,Dennis Praet,Boubakary Soumaré,Kelechi Iheanacho,Ayoze Pérez,Patson Daka,51.6,7,17,662,492,11,17,6,3,2,13,Nottingham Forest,Dean Henderson,Steve Cook,Neco Williams,Scott McKenna,Renan Lodi,Morgan Gibbs-White,Jesse Lingard,Lewis O'Brien,Brennan Johnson,Cheikhou Kouyaté,Taiwo Awoniyi,Wayne Hennessey,Joe Worrall,Serge Aurier,Willy Boly,Orel Mangala,Ryan Yates,Remo Freuler,Sam Surridge,Emmanuel Dennis,48.4,3,10,622,464,14,15,6,4,4,12
74997,draw,draw,3,3,5,3,0,9,Liverpool,Alisson,Virgil van Dijk,Konstantinos Tsimikas,Joël Matip,Trent Alexander-Arnold,Fabinho,Thiago,Jordan Henderson,Roberto Firmino,Mohamed Salah,Fábio Carvalho,Adrián,Joe Gomez,Nathaniel Phillips,James Milner,Harvey Elliott,Arthur,Diogo Jota,Luis Díaz,Darwin Núñez,53.8,7,15,749,530,15,16,9,1,1,9,Brighton and Hove Albion,Robert Sánchez,Adam Webster,Lewis Dunk,Joël Veltman,Solly March,Alexis Mac Allister,Moisés Caicedo,Pervis Estupiñán,Leandro Trossard,Pascal Groß,Danny Welbeck,Jason Steele,Tariq Lamptey,Levi Colwill,Adam Lallana,Kaoru Mitoma,Billy Gilmour,Jeremy Sarmiento,Julio Enciso,Deniz Undav,46.2,6,6,657,460,23,26,2,0,1,13
74998,home,Manchester City,6,3,5,5,0,9,Manchester City,Ederson,Kyle Walker,Nathan Aké,João Cancelo,Manuel Akanji,Ilkay Gündogan,Kevin De Bruyne,Bernardo Silva,Erling Haaland,Jack Grealish,Phil Foden,Stefan Ortega,Scott Carson,Rúben Dias,Aymeric Laporte,Rico Lewis,Sergio Gómez,Cole Palmer,Julián Álvarez,Riyad Mahrez,53.9,10,22,703,551,14,9,5,1,0,3,Manchester United,David de Gea,Lisandro Martínez,Tyrell Malacia,Raphaël Varane,Diogo Dalot,Bruno Fernandes,Christian Eriksen,Antony,Jadon Sancho,Scott McTominay,Marcus Rashford,Tom Heaton,Victor Lindelöf,Luke Shaw,Fred,Casemiro,Facundo Pellistri,Cristiano Ronaldo,Anthony Martial,Anthony Elanga,46.1,8,12,603,476,14,10,1,0,3,9
74999,away,Everton,1,2,4,4,0,9,Southampton,Gavin Bazunu,Kyle Walker-Peters,Duje Caleta-Car,Juan Larios,Armel Bella-Kotchap,Ainsley Maitland-Niles,Joe Aribo,James Ward-Prowse,Stuart Armstrong,Che Adams,Sékou Mara,Alex McCarthy,Romain Perraud,Mohammed Salisu,Moussa Djenepo,Mohamed Elyounoussi,Ibrahima Diallo,Adam Armstrong,Samuel Edozie,Theo Walcott,54.2,6,22,670,445,22,17,7,0,2,11,Everton,Jordan Pickford,James Tarkowski,Vitaliy Mykolenko,Séamus Coleman,Conor Coady,Amadou Onana,Alex Iwobi,Idrissa Gueye,Dwight McNeil,Demarai Gray,Neal Maupay,Asmir Begovic,Michael Keane,Rúben Vinagre,Kyle John,Abdoulaye Doucouré,Tom Davies,James Garner,Anthony Gordon,Salomón Rondón,45.8,5,12,594,380,23,26,6,1,2,10
75000,home,West Ham United,2,0,3,4,0,9,West Ham United,Lukasz Fabianski,Aaron Cresswell,Kurt Zouma,Craig Dawson,Thilo Kehrer,Lucas Paquetá,Maxwel Cornet,Jarrod Bowen,Tomás Soucek,Declan Rice,Gianluca Scamacca,Alphonse Aréola,Vladimír Coufal,Angelo Ogbonna,Emerson,Pablo Fornals,Manuel Lanzini,Flynn Downes,Michail Antonio,Saïd Benrahma,39.1,5,18,539,372,23,27,1,2,2,8,Wolverhampton Wanderers,José Sá,Rúben Neves,Jonny,Maximilian Kilman,Rayan Aït-Nouri,Nélson Semedo,Matheus Nunes,João Moutinho,Pedro Neto,Daniel Podence,Gonçalo Guedes,Matija Sarkic,Yerson Mosquera,Toti,Hugo Bueno,Boubacar Traoré,Connor Ronan,Chem Campbell,Diego Costa,Adama Traoré,60.9,4,15,754,564,12,6,6,1,2,6
75001,home,Arsenal,3,2,3,5,0,10,Arsenal,Aaron Ramsdale,Ben White,Gabriel Magalhães,William Saliba,Takehiro Tomiyasu,Thomas Partey,Martin Ødegaard,Granit Xhaka,Bukayo Saka,Gabriel Jesus,Gabriel Martinelli,Matt Turner,Kieran Tierney,Rob Holding,Cédric Soares,Fábio Vieira,Albert Sambi Lokonga,Eddie Nketiah,Reiss Nelson,Marquinhos,44,7,11,574,386,16,31,4,3,1,11,Liverpool,Alisson,Virgil van Dijk,Konstantinos Tsimikas,Joël Matip,Trent Alexander-Arnold,Thiago,Mohamed Salah,Jordan Henderson,Diogo Jota,Luis Díaz,Darwin Núñez,Caoimhín Kelleher,Joe Gomez,Ibrahima Konaté,Nathaniel Phillips,Fabinho,James Milner,Harvey Elliott,Fábio Carvalho,Roberto Firmino,56,3,8,670,488,15,19,3,6,2,11
75002,home,Bournemouth,2,1,3,4,0,10,Bournemouth,Neto,Ryan Fredericks,Chris Mepham,Adam Smith,Marcos Senesi,Lewis Cook,Jefferson Lerma,Ryan Christie,Marcus Tavernier,Dominic Solanke,Philip Billing,Mark Travers,Jack Stephens,Jack Stacey,Jordan Zemura,Emiliano Marcondes,Siriki Dembélé,Jamal Lowe,Kieffer Moore,Jaidon Anthony,44.2,4,10,631,424,13,12,7,3,1,8,Leicester City,Danny Ward,James Justin,Wout Faes,Jonny Evans,Timothy Castagne,Harvey Barnes,Youri Tielemans,James Maddison,Kiernan Dewsbury-Hall,Boubakary Soumaré,Patson Daka,Daniel Iversen,Daniel Amartey,Luke Thomas,Marc Albrighton,Dennis Praet,Sammy Braybrooke,Jamie Vardy,Kelechi Iheanacho,Ayoze Pérez,55.8,5,9,734,551,32,23,2,0,2,16
75003,away,Tottenham Hotspur,0,1,4,3,0,10,Brighton and Hove Albion,Robert Sánchez,Adam Webster,Lewis Dunk,Joël Veltman,Solly March,Alexis Mac Allister,Moisés Caicedo,Pervis Estupiñán,Leandro Trossard,Pascal Groß,Danny Welbeck,Jason Steele,Tariq Lamptey,Levi Colwill,Ed Turns,Adam Lallana,Kaoru Mitoma,Billy Gilmour,Jeremy Sarmiento,Deniz Undav,58.9,4,14,864,694,17,7,6,2,1,9,Tottenham Hotspur,Hugo Lloris,Eric Dier,Cristian Romero,Ben Davies,Matt Doherty,Pierre-Emile Højbjerg,Ryan Sessegnon,Rodrigo Bentancur,Yves Bissouma,Son Heung-Min,Harry Kane,Fraser Forster,Davinson Sánchez,Djed Spence,Clément Lenglet,Oliver Skipp,Ivan Perisic,Pape Sarr,Richarlison,Bryan Gil,41.1,3,8,652,489,15,19,2,3,2,14
75004,home,Chelsea,3,0,5,4,0,10,Chelsea,Kepa Arrizabalaga,Trevoh Chalobah,Kalidou Koulibaly,César Azpilicueta,Marc Cucurella,Jorginho,Christian Pulisic,Ruben Loftus-Cheek,Mason Mount,Conor Gallagher,Kai Havertz,Édouard Mendy,Ben Chilwell,Reece James,Mateo Kovacic,Hakim Ziyech,Carney Chukwuemeka,Pierre-Emerick Aubameyang,Raheem Sterling,Armando Broja,57.4,7,20,768,591,26,12,4,3,2,8,Wolverhampton Wanderers,José Sá,Jonny,Nélson Semedo,Maximilian Kilman,Toti,Daniel Podence,Gonçalo Guedes,Matheus Nunes,João Moutinho,Adama Traoré,Diego Costa,Matija Sarkic,Rayan Aït-Nouri,Yerson Mosquera,Hugo Bueno,Connor Ronan,Joseph Hodge,Chem Campbell,Hwang Hee-Chan,,42.6,2,8,612,431,13,17,2,0,0,8
75005,home,Crystal Palace,2,1,4,4,0,10,Crystal Palace,Vicente Guaita,Joel Ward,Marc Guéhi,Jeffrey Schlupp,Joachim Andersen,Michael Olise,Eberechi Eze,Cheick Oumar Doucouré,Jordan Ayew,Wilfried Zaha,Odsonne Édouard,Sam Johnstone,Tyrick Mitchell,James Tomkins,Luka Milivojevic,Will Hughes,Malcolm Ebiowei,Jairo Riedewald,Jean-Philippe Mateta,John-Kymani Gordon,54.5,5,13,666,418,18,19,5,2,3,13,Leeds United,Illan Meslier,Robin Koch,Liam Cooper,Pascal Struijk,Rasmus Kristensen,Brenden Aaronson,Marc Roca,Jack Harrison,Tyler Adams,Rodrigo,Patrick Bamford,Kristoffer Klaesson,Luke Ayling,Diego Llorente,Crysencio Summerville,Darko Gyabi,Mateusz Klich,Wilfried Gnonto,Joe Gelhardt,Sam Greenwood,45.5,4,10,555,345,29,12,3,2,3,23
75006,away,Manchester United,1,2,4,3,0,10,Everton,Jordan Pickford,James Tarkowski,Vitaliy Mykolenko,Séamus Coleman,Conor Coady,Amadou Onana,Alex Iwobi,Idrissa Gueye,Anthony Gordon,Demarai Gray,Neal Maupay,Asmir Begovic,Michael Keane,Rúben Vinagre,Kyle John,Dwight McNeil,Tom Davies,James Garner,Dominic Calvert-Lewin,Salomón Rondón,39.7,2,11,556,375,9,9,5,1,2,7,Manchester United,David de Gea,Victor Lindelöf,Lisandro Martínez,Diogo Dalot,Luke Shaw,Bruno Fernandes,Marcus Rashford,Christian Eriksen,Casemiro,Antony,Anthony Martial,Tom Heaton,Tyrell Malacia,Raphaël Varane,Fred,Facundo Pellistri,Scott McTominay,Cristiano Ronaldo,Jadon Sancho,Anthony Elanga,60.3,4,12,765,609,15,25,4,4,1,13
75007,home,Manchester City,4,0,5,4,0,10,Manchester City,Ederson,Rúben Dias,Nathan Aké,João Cancelo,Manuel Akanji,Rodri,Kevin De Bruyne,Bernardo Silva,Riyad Mahrez,Phil Foden,Erling Haaland,Stefan Ortega,Aymeric Laporte,Rico Lewis,Josh Wilson-Esbrand,Ilkay Gündogan,Jack Grealish,Sergio Gómez,Cole Palmer,Julián Álvarez,65.2,8,21,909,744,15,6,9,1,0,4,Southampton,Gavin Bazunu,Kyle Walker-Peters,Romain Perraud,Mohammed Salisu,Armel Bella-Kotchap,Joe Aribo,James Ward-Prowse,Stuart Armstrong,Ibrahima Diallo,Adam Armstrong,Che Adams,Alex McCarthy,Lyanco,Duje Caleta-Car,Juan Larios,Ainsley Maitland-Niles,Moussa Djenepo,Mohamed Elyounoussi,Sékou Mara,Theo Walcott,34.8,0,5,559,393,19,20,1,1,1,8
75008,home,Newcastle United,5,1,5,5,0,10,Newcastle United,Nick Pope,Kieran Trippier,Sven Botman,Fabian Schär,Dan Burn,Joe Willock,Sean Longstaff,Bruno Guimarães,Callum Wilson,Jacob Murphy,Miguel Almirón,Loris Karius,Jamaal Lascelles,Jamal Lewis,Matt Targett,Ryan Fraser,Elliot Anderson,Joelinton,Allan Saint-Maximin,Chris Wood,54.4,6,16,562,389,16,21,9,1,0,14,Brentford,David Raya,Ethan Pinnock,Ben Mee,Kristoffer Ajer,Aaron Hickey,Rico Henry,Mathias Jensen,Josh Dasilva,Shandon Baptiste,Ivan Toney,Bryan Mbeumo,Matthew Cox,Zanka,Mads Roerslev,Yoane Wissa,Frank Onyeka,Mikkel Damsgaard,Vitaly Janelt,Sergi Canós,Saman Ghoddos,45.6,3,6,496,320,11,15,5,3,1,9
75009,draw,draw,1,1,3,3,0,10,Nottingham Forest,Dean Henderson,Steve Cook,Harry Toffolo,Serge Aurier,Scott McKenna,Cheikhou Kouyaté,Ryan Yates,Remo Freuler,Morgan Gibbs-White,Brennan Johnson,Emmanuel Dennis,Wayne Hennessey,Joe Worrall,Neco Williams,Willy Boly,Orel Mangala,Jesse Lingard,Lewis O'Brien,Taiwo Awoniyi,Sam Surridge,39.9,3,6,524,333,14,23,1,0,3,13,Aston Villa,Emiliano Martínez,Matty Cash,Ezri Konsa,Tyrone Mings,Ashley Young,Douglas Luiz,John McGinn,Jacob Ramsey,Emiliano Buendía,Ollie Watkins,Philippe Coutinho,Robin Olsen,Calum Chambers,Jan Bednarek,Morgan Sanson,Marvelous Nakamba,Leander Dendoncker,Lamare Bogarde,Danny Ings,Cameron Archer,60.1,2,12,697,506,21,8,4,3,3,19
75010,home,West Ham United,3,1,3,4,0,10,West Ham United,Lukasz Fabianski,Aaron Cresswell,Kurt Zouma,Craig Dawson,Thilo Kehrer,Pablo Fornals,Lucas Paquetá,Jarrod Bowen,Tomás Soucek,Declan Rice,Gianluca Scamacca,Alphonse Aréola,Ben Johnson,Vladimír Coufal,Angelo Ogbonna,Emerson,Manuel Lanzini,Flynn Downes,Michail Antonio,Saïd Benrahma,50.3,8,17,648,485,12,11,4,1,1,9,Fulham,Bernd Leno,Tosin Adarabioyo,Tim Ream,Bobby De Cordova-Reid,Antonee Robinson,Harrison Reed,Neeskens Kebano,Andreas Pereira,Dan James,João Palhinha,Carlos Vinícius,Marek Rodák,Shane Duffy,Kevin Mbabu,Issa Diop,Harry Wilson,Tom Cairney,Josh Onomah,Luke Harris,Martial Godo,49.7,2,8,662,486,14,17,2,2,3,7
